x,y,yaw,ref_v
-6.108670572,49.57539686,-1.91788931,5.079360747
-6.170067464,49.40546433,-1.917503674,5.114732508
-6.233463249,49.22988074,-1.917287841,5.151030768
-6.273047145,49.12022694,-1.917227788,5.173180826
-6.313256462,49.00882831,-1.917192512,5.195573967
-6.355815211,48.8909179,-1.917185061,5.219198924
-6.39927721,48.770517,-1.917216873,5.243197847
-6.442673318,48.65032581,-1.91728907,5.267002418
-6.503202495,48.4827633,-1.917443364,5.300395404
-6.563949392,48.31470846,-1.917653259,5.333616129
-6.624922326,48.14617152,-1.917924902,5.366661155
-6.686127897,47.97716075,-1.918245134,5.399529371
-6.75049206,47.79962651,-1.918603157,5.433836642
-6.791497407,47.68661295,-1.918859936,5.454968823
-6.833176834,47.57183191,-1.91911224,5.47631177
-6.889837165,47.41595096,-1.919433309,5.505672624
-6.931807423,47.30055471,-1.919628452,5.526794307
-6.973152239,47.18694108,-1.919806491,5.547406035
-7.029882086,47.03116097,-1.92003519,5.576137277
-7.090273868,46.86543004,-1.920238591,5.606540052
-7.151225664,46.69826185,-1.920430174,5.636912147
-7.21273901,46.52965183,-1.920617764,5.667231585
-7.277078252,46.35339082,-1.920791078,5.698662209
-7.317699985,46.24213268,-1.920870426,5.717195823
-7.358963027,46.12913364,-1.920914802,5.735809892
-7.41440803,45.9772995,-1.92091961,5.761570635
-7.455303662,45.86528214,-1.920844426,5.779252824
-7.495557621,45.75497986,-1.920720193,5.796218945
-7.563902117,45.56753137,-1.920421815,5.827366443
-7.62501641,45.39973781,-1.920085457,5.853881919
-7.68553562,45.23336875,-1.919680776,5.879020635
-7.745447147,45.06841222,-1.919178209,5.902377185
-7.79256661,44.9384588,-1.91864048,5.91708057
-7.833975477,44.8240456,-1.918053992,5.926492796
-7.875957751,44.7077888,-1.917340154,5.933051664
-7.938726488,44.53324454,-1.916011051,5.942910375
-7.979497046,44.41930632,-1.914429897,5.936448456
-8.019472358,44.30710099,-1.913045306,5.925702714
-8.08603869,44.11887207,-1.910715214,5.901761631
-8.145373496,43.94940922,-1.907591034,5.877646356
-8.204074503,43.78015224,-1.904631699,5.85235673
-8.262158287,43.61107713,-1.901703097,5.826340152
-8.325186267,43.42580222,-1.898701803,5.797069421
-8.366076717,43.30472955,-1.896502907,5.778021429
-8.40637607,43.18489282,-1.895201471,5.758942101
-8.443956695,43.07277979,-1.894228658,5.740949141
-8.480825166,42.9625646,-1.893608665,5.723091945
-8.517042186,42.85421705,-1.893387036,5.705377709
-8.574737552,42.68193974,-1.893954614,5.676449492
-8.632507774,42.51109407,-1.896869072,5.647379538
-8.690487247,42.34175913,-1.900680293,5.618191722
-8.748722338,42.17399619,-1.904909639,5.588908484
-8.795539218,42.04083912,-1.908888145,5.565508985
-8.837418185,41.92300476,-1.912278516,5.54465984
-8.880355541,41.80344223,-1.915573096,5.52330755
-8.943183176,41.63079852,-1.919813395,5.491940066
-8.983867037,41.52046149,-1.924053032,5.471839076
-9.024295399,41.41192358,-1.927357146,5.451911394
-9.065699698,41.3018999,-1.930725275,5.431542021
-9.111752201,41.18086339,-1.934366545,5.408905283
-9.17418377,41.01901241,-1.938945017,5.378196854
-9.243232566,40.84296115,-1.944567874,5.344354929
-9.32583703,40.63633236,-1.951106396,5.304024525
-9.409860913,40.43049479,-1.958355718,5.263254896
-9.469763235,40.28635409,-1.964663122,5.234445413
-9.518023324,40.1717628,-1.969401231,5.211390117
-9.567371977,40.05597422,-1.973679752,5.187893604
-9.64033349,39.8873029,-1.979058108,5.153167847
-9.688119505,39.7784368,-1.984417327,5.130630837
-9.735833611,39.6709721,-1.988647752,5.108208195
-9.831597521,39.45893467,-1.995010597,5.063150405
-9.939029632,39.22672185,-2.004115985,5.012948913
-10.04875259,38.99552622,-2.013909458,4.962081449
-10.16082186,38.76538955,-2.02396437,4.910536859
-10.25535549,38.57582526,-2.033394587,4.867421412
-10.31004264,38.46801812,-2.040241642,4.842724214
-10.37906586,38.33383704,-2.045900258,4.811613737
-10.45676632,38.18525803,-2.052640567,4.776730893
-10.53580692,38.03674218,-2.059873349,4.741425114
-10.61617701,37.88837999,-2.067256799,4.705705644
-10.69786308,37.74026424,-2.074791635,4.669582482
-10.78084869,37.59248973,-2.082478394,4.633066374
-10.86511443,37.44515299,-2.090317477,4.596168834
-10.95063785,37.29835206,-2.098309228,4.558902123
-11.03739346,37.15218618,-2.106453847,4.5212792
-11.12535265,37.00675543,-2.114751229,4.483313738
-11.20089038,36.88403641,-2.122559682,4.450893824
-11.27076454,36.77227059,-2.129527651,4.421041152
-11.33925195,36.66432728,-2.136180642,4.391890559
-11.46598123,36.46867354,-2.145568653,4.337946284
-11.55856293,36.32903766,-2.156271637,4.29882251
-11.65539188,36.18589418,-2.165539301,4.258062195
-11.76098573,36.03309628,-2.17550294,4.213773597
-11.86823406,35.88135437,-2.186058946,4.168978533
-11.97711653,35.73077682,-2.19685731,4.123682667
-12.0876092,35.58147382,-2.207903264,4.077892193
-12.15869791,35.48724826,-2.217140955,4.048649277
-12.23111151,35.39271241,-2.224453272,4.018919003
-12.30483078,35.29794941,-2.231936261,3.988705787
-12.40932868,35.16612868,-2.241086961,3.945816564
-12.57528147,34.96248147,-2.254558818,3.877848473
-12.7444217,34.7620217,-2.271657461,3.808684833
-12.91690041,34.56490041,-2.289619393,3.738290003
-13.09288798,34.37128798,-2.308544277,3.666867522
-13.27253584,34.18133584,-2.328322127,3.593975502
-13.45599266,33.99519266,-2.348926344,3.519570888
-13.64342219,33.81302219,-2.370422578,3.443555684
-13.83500811,33.63500811,-2.392898356,3.365822978
-13.92460762,33.55458057,-2.410086406,3.32988675
-14.01475876,33.47543858,-2.421133172,3.293724107
-14.1064662,33.39674883,-2.432442512,3.256884491
-14.20032669,33.31809639,-2.444123249,3.219071321
-14.29539018,33.2403639,-2.456157635,3.18062294
-14.3915548,33.16366599,-2.468335844,3.145887809
-14.49937313,33.07997227,-2.481503592,3.113416881
-14.66257093,32.95788433,-2.499310006,3.081238863
-14.82868599,32.83919551,-2.521202831,3.052792188
-14.99761636,32.72411241,-2.543564611,3.024137853
-15.16924971,32.61283576,-2.566385764,3.005502839
-15.34344917,32.50553174,-2.589503271,3
-15.52005781,32.40233427,-2.612775995,3
-15.73066935,32.28633869,-2.638169164,3
-15.9603633,32.1682266,-2.666637755,3
-16.19345734,32.05691467,-2.696073249,3
-16.31252949,32.0032473,-2.718145915,3
-16.43202356,31.95150074,-2.732925839,3
-16.55175518,31.90172899,-2.747630378,3
-16.67154047,31.85397349,-2.762228336,3.000066695
-16.79119822,31.80826374,-2.776695572,3.003314625
-16.91285006,31.76379617,-2.791148985,3.007046417
-17.03613361,31.72075401,-2.805691799,3.011174543
-17.15990982,31.67954909,-2.820233454,3.015561353
-17.2839951,31.64022583,-2.834699617,3.02012762
-17.40820666,31.60281858,-2.849074226,3.02483397
-17.5326808,31.56726379,-2.863361754,3.02968668
-17.65797986,31.53339632,-2.877607643,3.034731356
-17.78350452,31.50137432,-2.891814848,3.039950135
-17.90907847,31.47122312,-2.905946408,3.045270645
-18.14153846,31.42030833,-2.925971503,3.058147865
-18.39538461,31.37177826,-2.952692993,3.072427272
-18.64923077,31.33043673,-2.980149468,3.086436227
-18.90307692,31.29612055,-3.007222277,3.100137404
-19.162,31.26821232,-3.034221377,3.113866902
-19.382,31.25003141,-3.059139516,3.125218794
-19.646,31.23483638,-3.084099169,3.13897994
-19.91,31.22676806,-3.11104033,3.152311637
-20.13,31.22542829,-3.135502879,3.162755756
-20.394,31.23024551,3.123347637,3.175115274
-20.614,31.23958038,3.099186841,3.184535519
-20.878,31.25716023,3.075100486,3.195606462
-21.142,31.2816889,3.048947008,3.205790613
-21.362,31.3074428,3.025059836,3.213126285
-21.61923077,31.34371601,3.001502096,3.221321208
-21.87307692,31.38606071,2.976302139,3.228265046
-22.12692308,31.43496976,2.951253037,3.234034752
-22.38076924,31.49052141,2.926149224,3.238508054
-22.59056087,31.54151417,2.903152746,3.240462422
-22.71260321,31.57332186,2.886636162,3.239013519
-22.83507343,31.60684672,2.874399234,3.237377951
-22.95782366,31.64208113,2.862066399,3.235474361
-23.08070188,31.67900945,2.849651711,3.233277182
-23.20355286,31.71760834,2.837166362,3.230797431
-23.32621927,31.75784674,2.824621691,3.228036377
-23.4485428,31.79968594,2.812029136,3.224952539
-23.57036532,31.84307994,2.799399221,3.221508113
-23.69153004,31.88797559,2.786743068,3.217660853
-23.81188258,31.93431308,2.774071068,3.213322802
-23.92863264,31.98095245,2.761534203,3.208486937
-24.04390392,32.0286627,2.749165218,3.203418513
-24.15906002,32.07800496,2.736776855,3.198403769
-24.29329936,32.13768699,2.723243285,3.194030444
-24.52245204,32.24509591,2.703279001,3.191558537
-24.74874169,32.35823089,2.677979811,3.188550729
-24.96891717,32.47532356,2.652818012,3.184842312
-25.18565407,32.59763925,2.627798187,3.18020217
-25.39959019,32.72555646,2.602702189,3.17421089
-25.54922578,32.81946022,2.581161949,3.16622642
-25.66688812,32.89596825,2.565053109,3.157275378
-25.78349662,32.97419401,2.550705702,3.147965022
-25.89516754,33.05142867,2.536508053,3.138323769
-26.00221924,33.12767689,2.522688469,3.128531757
-26.1083754,33.20549946,2.508998706,3.11863304
-26.21347238,33.28479641,2.495209988,3.108738137
-26.31537742,33.36390515,2.481471801,3.099306419
-26.41267725,33.44155696,2.468031272,3.090860213
-26.50952602,33.52098207,2.454718766,3.083713118
-26.69032394,33.67523162,2.435266877,3.079210757
-26.88326075,33.84896148,2.408529268,3.076001511
-27.07106387,34.02782503,2.380570301,3.073481435
-27.25373572,34.21181984,2.352586436,3.071435532
-27.4312681,34.40095413,2.324563473,3.069711074
-27.6036414,34.59524749,2.296483565,3.068270553
-27.70093601,34.70994443,2.274288411,3.065402111
-27.78216309,34.80867963,2.259211993,3.062796573
-27.86150046,34.90788304,2.245381364,3.060929928
-27.94537529,35.01589775,2.231051012,3.060155271
-28.05917111,35.16794457,2.213289408,3.061951457
-28.16985607,35.32237204,2.192671686,3.064453412
-28.27732109,35.47901458,2.172100183,3.067554986
-28.38146834,35.63770092,2.151593774,3.071167062
-28.50593588,35.83715386,2.128708368,3.077001702
-28.58032513,35.96195,2.108333003,3.08001498
-28.64280603,36.07029733,2.093886474,3.08271914
-28.72640574,36.22073302,2.078018407,3.088242113
-28.81823685,36.39387341,2.058455653,3.095566421
-28.90652419,36.56899796,2.037750623,3.103446749
-28.98979908,36.74292035,2.017344559,3.111642543
-29.06298088,36.90363664,1.99808853,3.119504304
-29.13343725,37.06620441,1.979757658,3.128002385
-29.20107599,37.23042485,1.961500029,3.137115537
-29.26581884,37.39609282,1.943345541,3.146741715
-29.32760071,37.56299886,1.925316633,3.156766827
-29.3863698,37.73093082,1.907433525,3.167088407
-29.44208718,37.89967559,1.889712756,3.177658655
-29.48335004,38.03151762,1.874111113,3.185907458
-29.51678236,38.14322229,1.861603518,3.192941811
-29.54831937,38.25309355,1.850317564,3.200040204
-29.57981758,38.3677163,1.838975546,3.207661001
-29.61155863,38.48879972,1.827169699,3.215906723
-29.64181387,38.61014959,1.815137203,3.224273667
-29.67056193,38.73161984,1.803187928,3.23275686
-29.69748472,38.85167605,1.791398227,3.241249604
-29.72278599,38.97096355,1.779802161,3.249825281
-29.75528123,39.1351613,1.76617476,3.262573536
-29.80058678,39.39064516,1.746304148,3.284850687
-29.83970635,39.64612903,1.722735734,3.307606808
-29.87281017,39.90161291,1.699651426,3.330713948
-29.90004933,40.15709677,1.677013028,3.354215763
-29.92166727,40.414,1.654746723,3.378406067
-29.93799315,40.678,1.632558135,3.404002112
-29.9471454,40.898,1.612373503,3.426072923
-29.95289186,41.162,1.592559765,3.453582105
-29.95341819,41.382,1.573188722,3.477296667
-29.94903487,41.646,1.554194394,3.506869025
-29.94130091,41.866,1.535656398,3.5323001
-29.92721637,42.13,1.517496357,3.563894813
-29.9115697,42.35,1.49979463,3.590916819
-29.88818806,42.614,1.482459985,3.624158288
-29.86028599,42.87461539,1.464140381,3.65724104
-29.82858938,43.12846154,1.44657383,3.689427545
-29.79250156,43.38230769,1.429578477,3.721675209
-29.7520964,43.63615385,1.412948627,3.753803148
-29.70744007,43.89,1.396659243,3.785886446
-29.68498377,44.00937693,1.384856666,3.801040947
-29.66152066,44.12915426,1.377356365,3.81648284
-29.63706352,44.24924715,1.369891887,3.832194429
-29.61170094,44.36923938,1.362493775,3.848115996
-29.58535923,44.48950211,1.355166955,3.864289568
-29.55794615,44.61043875,1.347890016,3.880780896
-29.52947302,44.73196948,1.340659634,3.897624899
-29.49995433,44.85401342,1.333484576,3.914875817
-29.46610366,44.98952154,1.326000729,3.934552139
-29.41392982,45.19017329,1.316407815,3.965024846
-29.35948083,45.39047669,1.305377228,3.996004746
-29.3089691,45.56913196,1.295255136,4.023927858
-29.26276177,45.72723232,1.286450158,4.04889294
-29.21484547,45.88635357,1.278302492,4.074430689
-29.15614625,46.07528037,1.269553772,4.105485923
-29.11686889,46.19839589,1.261974895,4.125861636
-29.07689822,46.32118128,1.256082634,4.146555242
-29.02261586,46.48419684,1.249355853,4.175009657
-28.96471833,46.65380698,1.241842349,4.205266806
-28.89146449,46.86275167,1.233596331,4.243498245
-28.81643904,47.07098867,1.22498511,4.282140698
-28.75731936,47.23144074,1.21777436,4.31206346
-28.71450941,47.3457798,1.212540973,4.333400001
-28.67056646,47.46161583,1.208213304,4.355300288
-28.59651411,47.65352623,1.202530532,4.393158495
-28.55261109,47.765612,1.197473074,4.415176455
-28.50890939,47.87599692,1.193826952,4.437027126
-28.4315057,48.06872932,1.188900884,4.476983906
-28.34619448,48.2777071,1.183214432,4.521141428
-28.29986437,48.38994574,1.179319618,4.544583006
-28.25263465,48.50349178,1.176614194,4.568431668
-28.20450565,48.61834278,1.173971029,4.592702607
-28.14885858,48.7501252,1.171244783,4.620965646
-28.10165712,48.8611625,1.168844751,4.644702626
-28.0547872,48.97077737,1.166736282,4.668231906
-27.99132948,49.11821072,1.164346949,4.700727432
-27.92361837,49.27453947,1.16205735,4.735521947
-27.82590963,49.49863653,1.159636503,4.786408001
-27.72791153,49.72263718,1.158394088,4.836909437
-27.65972463,49.87865881,1.158776309,4.870966178
-27.59563872,50.02568406,1.159743316,4.902151524
-27.54826155,50.13474246,1.160973872,4.923918081
-27.50049988,50.24514722,1.162501694,4.944864041
-27.45238591,50.35696094,1.164441091,4.964593682
-27.40318715,50.47206485,1.166870065,4.983068903
-27.35490896,50.5859255,1.169763448,4.999186362
-27.30758703,50.69854816,1.173014339,5.012852166
-27.21984306,50.91055812,1.178392881,5.037738039
-27.1412567,51.10424801,1.185357619,5.056080381
-27.06411268,51.29836263,1.192520562,5.070405126
-26.9884474,51.49298629,1.200001878,5.081293092
-26.92500377,51.65963224,1.207029823,5.086392227
-26.88537706,51.76539922,1.212323347,5.083598142
-26.82131888,51.93925576,1.21777671,5.082164055
-26.75389021,52.12632119,1.224838006,5.073320162
-26.68806459,52.3132306,1.232181387,5.050784847
-26.61035436,52.53980041,1.240383867,5.011605852
-26.54479538,52.73640288,1.248932108,4.974395499
-26.49009128,52.90464102,1.256420861,4.941664098
-26.45377649,53.01859521,1.262292327,4.91957751
-26.41733778,53.13487678,1.267122551,4.896695913
-26.35063758,53.35314516,1.274220813,4.851685587
-26.31567455,53.47060844,1.281496249,4.827828785
-26.28195621,53.58603501,1.286584986,4.804203138
-26.24733245,53.70690028,1.291802108,4.779209465
-26.21308617,53.82894378,1.297224716,4.753765554
-26.1762923,53.96304267,1.303007829,4.725486158
-26.12412458,54.15895549,1.310554702,4.683268862
-26.07459047,54.35200078,1.319621981,4.641282009
-26.04376367,54.47600902,1.327148286,4.614474198
-25.99138603,54.69435796,1.335364384,4.566088484
-25.9653822,54.80677594,1.34348055,4.541459751
-25.94056658,54.91681422,1.348988785,4.517240336
-25.91463768,55.03492755,1.354698638,4.491035585
-25.88907198,55.15483235,1.360725298,4.464268418
-25.86431106,55.27456264,1.366865342,4.437388397
-25.8403724,55.3940479,1.373066022,4.410401918
-25.81727143,55.51321741,1.379321411,4.383306108
-25.79502129,55.63200078,1.385625201,4.356101567
-25.77363197,55.750328,1.391963371,4.328791479
-25.73385362,55.98290324,1.401401052,4.274160719
-25.69365181,56.23838708,1.41472053,4.21393439
-25.65727434,56.49387097,1.42936047,4.152455172
-25.62482307,56.74935486,1.444454056,4.089924177
-25.59640331,57.0048387,1.460012787,4.026409011
-25.57163508,57.266,1.47624033,3.960468494
-25.55423199,57.486,1.491855762,3.904295858
-25.54007595,57.706,1.506539262,3.847332759
-25.52925613,57.926,1.521654922,3.789499116
-25.52080264,58.19,1.538786472,3.718631508
-25.51767109,58.41,1.556562988,3.658537526
-25.51873707,58.674,1.574834097,3.587104356
-25.52381341,58.894,1.593866533,3.525485678
-25.5349277,59.15461539,1.613416832,3.458817533
-25.55132782,59.40846155,1.635313193,3.39069048
-25.57348804,59.66230767,1.657873401,3.318535416
-25.60170397,59.91615384,1.681495596,3.243384861
-25.63631421,60.17,1.706304119,3.166740539
-25.65543263,60.29247682,1.725644943,3.132129647
-25.67628114,60.41556668,1.738580261,3.099228807
-25.69890167,60.53911604,1.751879728,3.070406583
-25.72325561,60.66262189,1.765487166,3.047814138
-25.74944724,60.786385,1.779346374,3.031219007
-25.77760022,60.91073366,1.793446309,3.019621809
-25.82006614,61.08442498,1.810583113,3.012581253
-25.86884324,61.26742776,1.831278121,3.008848136
-25.92403865,61.45771861,1.853107351,3.007406042
-25.99669972,61.68689204,1.877827494,3.008428731
-26.07566151,61.914362,1.904912638,3.010454429
-26.14028168,62.0870943,1.928782898,3.011814714
-26.18739866,62.2066137,1.946310276,3.012206477
-26.23655929,62.32622884,1.960740872,3.013325015
-26.28772266,62.44575722,1.975242165,3.015087162
-26.34083564,62.56501482,1.989787859,3.01743446
-26.39583357,62.68381786,2.004353733,3.020271146
-26.46712782,62.83142558,2.020750109,3.025158933
-26.55621206,63.00683171,2.04072338,3.032067774
-26.64901401,63.18016153,2.062366504,3.039156492
-26.74541346,63.35126569,2.083866413,3.046360836
-26.80920754,63.45999299,2.101404766,3.050270871
-26.8746971,63.56818362,2.115115799,3.054403535
-26.99461678,63.75803324,2.13416778,3.064521614
-27.10836091,63.92921559,2.157270895,3.073714835
-27.22144434,64.09170412,2.178797104,3.082539014
-27.3379382,64.25181378,2.19979875,3.091410039
-27.4576931,64.40938328,2.22067514,3.100350386
-27.58880907,64.57443758,2.242101562,3.110103488
-27.72804499,64.74189999,2.264419609,3.120235212
-27.87136985,64.90657928,2.28697362,3.130307229
-28.01867303,65.06834598,2.309431699,3.140275092
-28.16983836,65.2270747,2.331792922,3.150106886
-28.32474398,65.38264467,2.354054728,3.159769823
-28.48326262,65.53494002,2.376214382,3.169146983
-28.64526225,65.68384988,2.398271183,3.178123508
-28.81060668,65.82926843,2.420226069,3.186607835
-28.97915567,65.97109504,2.442079597,3.194489381
-29.15076691,66.10923308,2.463842202,3.201716351
-29.24935003,66.18586722,2.4808126,3.204135813
-29.34811619,66.26072438,2.493040013,3.206403593
-29.45015086,66.33609774,2.505360612,3.208687025
-29.55610123,66.41231414,2.517991571,3.210987845
-29.66286307,66.48706156,2.530777817,3.213088481
-29.77028597,66.56024914,2.54352537,3.21496541
-29.88090206,66.63354804,2.556381346,3.216777933
-29.9976828,66.70871843,2.569667313,3.218731848
-30.11533524,66.78221114,2.583238204,3.220603934
-30.25121583,66.86436834,2.597777234,3.223264638
-30.47659347,66.99441307,2.618250521,3.229940556
-30.70491328,67.11857341,2.643521885,3.235573868
-30.93615653,67.23688695,2.668675632,3.239900477
-31.17031574,67.34936855,2.693777073,3.242870178
-31.28793006,67.40317311,2.712547296,3.241259417
-31.40589267,67.4553675,2.725022079,3.239425982
-31.5240523,67.50589846,2.73747957,3.237270065
-31.64225771,67.5547209,2.74990379,3.234825947
-31.76035905,67.6017976,2.762282738,3.232226861
-31.92467508,67.66450451,2.777027501,3.230915438
-32.1133449,67.73256904,2.795364436,3.229901424
-32.30327019,67.7969193,2.814913298,3.2283408
-32.52308166,67.86627659,2.835949022,3.226680315
-32.74413492,67.93059068,2.858464783,3.223784982
-32.93390348,67.98152662,2.879362582,3.218914254
-33.05903242,68.01297677,2.895351454,3.211866729
-33.18378353,68.04265411,2.908041445,3.204149172
